Date,BET,FX
9/4/2012,4801.68,4.4876
9/5/2012,4795.28,4.485
9/6/2012,4823.65,4.4773
9/7/2012,4922.78,4.485
9/10/2012,4929.45,4.4736
9/11/2012,4905.81,4.4882
9/12/2012,4946.91,4.4917
9/13/2012,4933.9,4.501
9/14/2012,4977.47,4.4976
9/17/2012,4975.32,4.4941
9/18/2012,4987.37,4.5052
9/19/2012,4962.8,4.5021
9/20/2012,4916.49,4.5119
9/21/2012,4910.39,4.5113
9/24/2012,4814.76,4.5159
9/25/2012,4822.9,4.5099
9/26/2012,4750.07,4.5175
9/27/2012,4744.02,4.5234
9/28/2012,4725.11,4.537
10/1/2012,4750.41,4.5215
10/2/2012,4768.31,4.5258
10/3/2012,4723.07,4.5335
10/4/2012,4781.84,4.5524
10/5/2012,4826.18,4.5716
10/8/2012,4797.14,4.5689
10/9/2012,4799.94,4.5743
10/10/2012,4809.33,4.5631
10/11/2012,4782,4.5675
10/12/2012,4818.5,4.5664
10/15/2012,4820.68,4.5775
10/16/2012,4890.93,4.5765
10/17/2012,4921.01,4.5745
10/18/2012,4947.59,4.5799
10/19/2012,4924.4,4.5829
10/22/2012,4894.42,4.5749
10/23/2012,4870.91,4.576
10/24/2012,4893.17,4.5729
10/25/2012,4891.62,4.5623
10/26/2012,4890.97,4.5573
10/29/2012,4880.36,4.5484
10/30/2012,4883.12,4.5367
10/31/2012,4925.24,4.545
11/1/2012,4936.41,4.5326
11/2/2012,4925.69,4.5291
11/5/2012,4935.91,4.5244
11/6/2012,4944.5,4.5135
11/7/2012,4903.46,4.5171
11/8/2012,4847.07,4.5204
11/9/2012,4854.95,4.5231
11/12/2012,4824.98,4.5286
11/13/2012,4793.85,4.5385
11/14/2012,4791.77,4.5451
11/15/2012,4750.93,4.5413
11/16/2012,4758.75,4.5342
11/19/2012,4775.55,4.5341
11/20/2012,4795.97,4.5355
11/21/2012,4781.56,4.5331
11/22/2012,4770.54,4.5353
11/23/2012,4775.6,4.5344
11/26/2012,4758.84,4.5229
11/27/2012,4775.31,4.5053
11/28/2012,4750.82,4.5102
11/29/2012,4790.91,4.512
12/3/2012,4807.38,4.5245
12/4/2012,4796.47,4.5338
12/5/2012,4786.19,4.5377
12/6/2012,4791.26,4.5363
12/7/2012,4756.83,4.5372
12/10/2012,4749.65,4.533
12/11/2012,4773.58,4.5423
12/12/2012,4820.02,4.5239
12/13/2012,4822.57,4.4787
12/14/2012,4829.05,4.4691
12/17/2012,4839.62,4.4692
12/18/2012,4887.36,4.4664
12/19/2012,4915.17,4.4693
12/20/2012,4932.96,4.4481
12/21/2012,5015.22,4.4451
12/27/2012,5128.4,4.4278
12/28/2012,5149.56,4.4412
1/3/2013,5328.33,4.4144
1/4/2013,5457.86,4.4217
1/7/2013,5414.46,4.4043
1/8/2013,5513.19,4.4055
1/9/2013,5541.3,4.3961
1/10/2013,5567.83,4.3678
1/11/2013,5586.31,4.3797
1/14/2013,5628.08,4.3856
1/15/2013,5593.88,4.3408
1/16/2013,5658.12,4.3244
1/17/2013,5664.9,4.3238
1/18/2013,5689.89,4.3439
1/21/2013,5629.03,4.3531
1/22/2013,5579.89,4.3571
1/23/2013,5604.38,4.3708
1/24/2013,5590.6,4.3599
1/25/2013,5602.16,4.3707
1/28/2013,5568.52,4.3954
1/29/2013,5525.97,4.3769
1/30/2013,5513.22,4.3837
1/31/2013,5481.29,4.3826
2/1/2013,5588.78,4.3692
2/4/2013,5583.97,4.3724
2/5/2013,5607.73,4.3793
2/6/2013,5599.58,4.387
2/7/2013,5587.07,4.4
2/8/2013,5562.77,4.3967
2/11/2013,5561.33,4.3965
2/12/2013,5500.62,4.4016
2/13/2013,5483.52,4.3826
2/14/2013,5469.25,4.3813
2/15/2013,5481.98,4.3812
2/18/2013,5488.45,4.3863
2/19/2013,5503.84,4.3775
2/20/2013,5559.6,4.3769
2/21/2013,5535.47,4.3838
2/22/2013,5569.91,4.3873
2/25/2013,5572.6,4.3794
2/26/2013,5554.84,4.3716
2/27/2013,5610.56,4.364
2/28/2013,5654.11,4.3573
3/1/2013,5624.71,4.3635
3/4/2013,5597.4,4.3595
3/5/2013,5620.88,4.3556
3/6/2013,5656.68,4.361
3/7/2013,5662.77,4.3527
3/8/2013,5693.39,4.3541
3/11/2013,5684.23,4.3734
3/12/2013,5721.82,4.3772
3/13/2013,5726.38,4.3991
3/14/2013,5758.61,4.3955
3/15/2013,5753.17,4.3915
3/18/2013,5682.49,4.4098
3/19/2013,5732.01,4.425
3/20/2013,5747.18,4.4228
3/21/2013,5686.84,4.4217
3/22/2013,5655.83,4.4296
3/25/2013,5664.73,4.4154
3/26/2013,5736.55,4.4091
3/27/2013,5670.95,4.4143
3/28/2013,5679.3,4.4156
3/29/2013,5637.12,4.4173
4/1/2013,5635.98,4.4167
4/2/2013,5680.23,4.4218
4/3/2013,5687.2,4.4267
4/4/2013,5659.19,4.4192
4/5/2013,5604.25,4.4146
4/8/2013,5562.28,4.4033
4/9/2013,5539.78,4.3935
4/10/2013,5458.15,4.3876
4/11/2013,5462.44,4.3918
4/12/2013,5466.19,4.3816
4/15/2013,5393.73,4.3825
4/16/2013,5449.23,4.3675
4/17/2013,5417.3,4.3686
4/18/2013,5370.76,4.378
4/19/2013,5364.5,4.3645
4/22/2013,5359.99,4.3532
4/23/2013,5308.28,4.35
4/24/2013,5345.12,4.3585
4/25/2013,5312.49,4.345
4/26/2013,5320.28,4.343
4/29/2013,5339.52,4.3175
4/30/2013,5337.55,4.3278
5/2/2013,5346.11,4.3138
5/3/2013,5344.92,4.3033
5/7/2013,5309.75,4.314
5/8/2013,5310.26,4.3215
5/9/2013,5339.46,4.3253
5/10/2013,5294.89,4.3272
5/13/2013,5352.74,4.3249
5/14/2013,5366.31,4.3343
5/15/2013,5437.45,4.3417
5/16/2013,5481.7,4.3378
5/17/2013,5429.18,4.3398
5/20/2013,5423.61,4.3493
5/21/2013,5390.82,4.3504
5/22/2013,5455.04,4.3503
5/23/2013,5430.81,4.3553
5/24/2013,5466.22,4.3478
5/27/2013,5484.93,4.3407
5/28/2013,5494.08,4.3345
5/29/2013,5479.19,4.3505
5/30/2013,5454.82,4.3545
5/31/2013,5395.49,4.3909
6/3/2013,5448.53,4.4139
6/4/2013,5463.18,4.4022
6/5/2013,5417.93,4.4629
6/6/2013,5378.43,4.5355
6/7/2013,5372.56,4.51
6/10/2013,5420.84,4.522
6/11/2013,5419.12,4.517
6/12/2013,5399.9,4.4903
6/13/2013,5363.12,4.4715
6/14/2013,5365.61,4.4545
6/17/2013,5393.94,4.4525
6/18/2013,5382.55,4.49
6/19/2013,5377.88,4.5297
6/20/2013,5327.66,4.5355
6/21/2013,5313.96,4.546
6/25/2013,5246.22,4.4835
6/26/2013,5223.36,4.451
6/27/2013,5282.61,4.4577
6/28/2013,5261.77,4.4645
7/1/2013,5281.51,4.4485
7/2/2013,5243.97,4.4383
7/3/2013,5244.15,4.4243
7/4/2013,5258.68,4.4379
7/5/2013,5277.05,4.4499
7/8/2013,5310.66,4.4521
7/9/2013,5347.48,4.4415
7/10/2013,5362.55,4.4333
7/11/2013,5384.51,4.4215
7/12/2013,5416.53,4.4248
7/15/2013,5442.19,4.4277
7/16/2013,5414.53,4.4315
7/17/2013,5399.66,4.4377
7/18/2013,5430.34,4.425
7/19/2013,5426.5,4.4238
7/22/2013,5395.94,4.4187
7/23/2013,5420.86,4.404
7/24/2013,5414.13,4.391
7/25/2013,5361.66,4.397
7/26/2013,5380.97,4.3901
7/29/2013,5383.23,4.3907
7/30/2013,5398.42,4.3937
7/31/2013,5403.6,4.4157
8/1/2013,5487.26,4.4135
8/2/2013,5511.03,4.4226
8/5/2013,5582.12,4.3988
8/6/2013,5645.59,4.4063
8/7/2013,5754.48,4.4467
8/8/2013,5789.79,4.4415
8/9/2013,5749.83,4.4073
8/12/2013,5761.45,4.4123
8/13/2013,5849.07,4.4255
8/14/2013,5870.47,4.4368
8/16/2013,5884.75,4.4471
8/19/2013,5933.73,4.4556
8/20/2013,5903.55,4.4403
8/21/2013,5898.1,4.4526
8/22/2013,5946.32,4.4414
8/23/2013,5952.55,4.4307
8/26/2013,5923.21,4.4285
8/27/2013,5838.33,4.4348
8/28/2013,5773.18,4.4475
8/29/2013,5788.65,4.442
8/30/2013,5800.56,4.4338
9/2/2013,5841.16,4.419
9/3/2013,5792.9,4.4378
9/4/2013,5763.69,4.4572
9/5/2013,5758.32,4.4675
9/6/2013,5743.79,4.4775
9/9/2013,5729.5,4.4728
9/10/2013,5753.51,4.462
9/11/2013,5774.87,4.4823
9/12/2013,5800.15,4.4815
9/13/2013,5847.7,4.47
9/16/2013,5833.22,4.4588
9/17/2013,5824.78,4.4795
9/18/2013,5824.75,4.425
9/19/2013,5889.63,4.4653
9/20/2013,5865.72,4.466
9/23/2013,5931.35,4.466
9/24/2013,5916.44,4.4725
9/25/2013,6059.49,4.4588
9/26/2013,6069.17,4.4618
9/27/2013,6066.16,4.4608
9/30/2013,6042.32,4.4323
10/1/2013,6017.68,4.4478
10/2/2013,6029.94,4.443
10/3/2013,6047.36,4.4325
10/4/2013,6059.25,4.427
10/7/2013,6010.05,4.4215
10/8/2013,5983.54,4.443
10/9/2013,5959.54,4.4585
10/10/2013,6038.62,4.4528
10/11/2013,5990.19,4.4535
10/14/2013,5967.24,4.4612
10/15/2013,6008.07,4.4453
10/16/2013,6044.98,4.4435
10/17/2013,6032.99,4.4472
10/18/2013,5973.22,4.438
10/21/2013,5932.47,4.4337
10/22/2013,5923.75,4.4278
10/23/2013,5924.89,4.4375
10/24/2013,5964.66,4.4508
10/25/2013,5974.1,4.4451
10/28/2013,5932.14,4.4415
10/29/2013,6040.69,4.4395
10/30/2013,6036.04,4.4285
10/31/2013,6066.31,4.4358
11/1/2013,6119.59,4.4413
11/4/2013,6186.41,4.4395
11/5/2013,6226.28,4.4432
11/6/2013,6285.53,4.4335
11/7/2013,6234.28,4.4458
11/8/2013,6194.91,4.4443
11/11/2013,6177.56,4.4582
11/12/2013,6175.55,4.4552
11/13/2013,6068.48,4.464
11/14/2013,6101.23,4.4535
11/15/2013,6123.89,4.4457
11/18/2013,6135.53,4.4503
11/19/2013,6192.99,4.4455
11/20/2013,6175.96,4.447
11/21/2013,6183.85,4.4523
11/22/2013,6207.19,4.4483
11/25/2013,6225.59,4.438
11/26/2013,6193.67,4.4419
11/27/2013,6218.58,4.437
11/28/2013,6276.37,4.4363
11/29/2013,6335.09,4.432
12/2/2013,6387.08,4.4425
12/3/2013,6383.91,4.4591
12/4/2013,6356.67,4.4673
12/5/2013,6362.87,4.4632
12/6/2013,6359.51,4.4508
12/9/2013,6355.81,4.452
12/10/2013,6226.23,4.4525
12/11/2013,6261,4.4488
12/12/2013,6272.47,4.4538
12/13/2013,6295.38,4.4538
12/16/2013,6310.08,4.4618
12/17/2013,6310.32,4.4705
12/18/2013,6297.63,4.4805
12/19/2013,6371.82,4.4853
12/20/2013,6376.63,4.4855
12/23/2013,6416.22,4.4735
12/27/2013,6477.94,4.4735
12/30/2013,6493.79,4.4738
1/3/2014,6485.42,4.4935
1/6/2014,6458.51,4.4992
1/7/2014,6500.03,4.5005
1/8/2014,6549.82,4.5018
1/9/2014,6572.23,4.5408
1/10/2014,6599.76,4.5429
1/13/2014,6570.35,4.5241
1/14/2014,6508.48,4.5295
1/15/2014,6526.26,4.523
1/16/2014,6539.82,4.5285
1/17/2014,6559.86,4.5333
1/20/2014,6558.65,4.5358
1/21/2014,6567.17,4.5323
1/22/2014,6577.69,4.5293
1/23/2014,6569.54,4.5313
1/24/2014,6493.57,4.535
1/27/2014,6482.44,4.5455
1/28/2014,6489.52,4.5328
1/29/2014,6446.84,4.5282
1/30/2014,6428.63,4.5153
1/31/2014,6378.98,4.4985
2/3/2014,6434.39,4.4887
2/4/2014,6360.21,4.468
2/5/2014,6346.57,4.4597
2/6/2014,6371.9,4.4677
2/7/2014,6369.56,4.4767
2/10/2014,6340.12,4.4663
2/11/2014,6341.98,4.4734
2/12/2014,6326.7,4.487
2/13/2014,6361.39,4.489
2/14/2014,6374.07,4.4925
2/17/2014,6416.47,4.4878
2/18/2014,6423.04,4.4815
2/19/2014,6431.6,4.5139
2/20/2014,6421.36,4.5175
2/21/2014,6484.45,4.511
2/24/2014,6474.67,4.5118
2/25/2014,6480.68,4.5113
2/26/2014,6372.95,4.5175
2/27/2014,6374.54,4.489
2/28/2014,6435.58,4.5028
3/3/2014,6190.96,4.53
3/4/2014,6305.44,4.5079
3/5/2014,6331.53,4.4945
3/6/2014,6389.2,4.4942
3/7/2014,6377.61,4.5015
3/10/2014,6324.13,4.4963
3/11/2014,6328.56,4.5039
3/12/2014,6255.62,4.5108
3/13/2014,6228.95,4.5122
3/14/2014,6135.55,4.5068
3/17/2014,6242.63,4.5103
3/18/2014,6276.65,4.5005
3/19/2014,6272.32,4.4947
3/20/2014,6291.44,4.4868
3/21/2014,6239.38,4.483
3/24/2014,6266.6,4.4743
3/25/2014,6248.65,4.4721
3/26/2014,6317.11,4.4741
3/27/2014,6333.65,4.4674
3/28/2014,6331.09,4.4623
3/31/2014,6323.74,4.4615
4/1/2014,6359.05,4.4633
4/2/2014,6431.97,4.4669
4/3/2014,6457.69,4.4689
4/4/2014,6451.61,4.4597
4/7/2014,6461.88,4.4665
4/8/2014,6449.41,4.4593
4/9/2014,6460.13,4.4601
4/10/2014,6472.11,4.4604
4/11/2014,6435.31,4.4649
4/14/2014,6409.2,4.4675
4/15/2014,6489.77,4.4704
4/16/2014,6497.88,4.4673
4/17/2014,6500.3,4.463
4/18/2014,6491.51,4.4624
4/22/2014,6513.09,4.4658
4/23/2014,6509.83,4.4653
4/24/2014,6479.57,4.4488
4/25/2014,6417.32,4.4514
4/28/2014,6331.79,4.451
4/29/2014,6328.45,4.4483
4/30/2014,6424.43,4.4377
5/2/2014,6432.35,4.43
5/5/2014,6401.39,4.44
5/6/2014,6423.66,4.4331
5/7/2014,6475.3,4.426
5/8/2014,6550.92,4.436
5/9/2014,6608.75,4.434
5/12/2014,6605.86,4.4275
5/13/2014,6588.84,4.4327
5/14/2014,6463.65,4.438
5/15/2014,6426.35,4.4365
5/16/2014,6428.33,4.4315
5/19/2014,6456.6,4.4288
5/20/2014,6439.26,4.4367
5/21/2014,6360.43,4.4278
5/22/2014,6376.79,4.415
5/23/2014,6448.25,4.4069
5/26/2014,6488.91,4.4038
5/27/2014,6523.21,4.3948
5/28/2014,6556.44,4.3948
5/29/2014,6662.2,4.3943
5/30/2014,6722.53,4.3825
6/2/2014,6684.33,4.3948
6/3/2014,6656.79,4.3965
6/4/2014,6640.5,4.3985
6/5/2014,6643.27,4.3932
6/6/2014,6692.6,4.3875
6/10/2014,6746.4,4.385
6/11/2014,6778.6,4.396
6/12/2014,6911.63,4.3917
6/13/2014,6914.76,4.3919
6/16/2014,6861.44,4.3945
6/17/2014,6737.76,4.399
6/18/2014,6779.37,4.394
6/19/2014,6754.27,4.3918
6/20/2014,6747.78,4.3975
6/23/2014,6760.77,4.3917
6/24/2014,6809.69,4.3922
6/25/2014,6857.69,4.3875
6/26/2014,6850.87,4.3891
6/27/2014,6878.47,4.39
6/30/2014,7013.74,4.3847
7/1/2014,7022.19,4.3875
7/2/2014,7078.09,4.388
7/3/2014,7061.06,4.3885
7/4/2014,7015.24,4.3874
7/7/2014,6966.21,4.387
7/8/2014,6912.66,4.3875
7/9/2014,6853.19,4.3932
7/10/2014,6803.19,4.4045
7/11/2014,6850.03,4.4195
7/14/2014,6947.65,4.4205
7/15/2014,6933.56,4.4219
7/16/2014,6955.19,4.4383
7/17/2014,6926.23,4.4425
7/18/2014,6876.04,4.457
7/21/2014,6870.48,4.4476
7/22/2014,6896.38,4.4415
7/23/2014,6928.24,4.4165
7/24/2014,6955.11,4.4027
7/25/2014,6954.88,4.3955
7/28/2014,6895.18,4.3867
7/29/2014,6892.89,4.4071
7/30/2014,6935.73,4.401
7/31/2014,6918.97,4.4278
8/1/2014,6939.99,4.4303
8/4/2014,6955.91,4.43
8/5/2014,6980.25,4.4425
8/6/2014,6964.16,4.4395
8/7/2014,6949.23,4.4441
8/8/2014,6915.4,4.4449
8/11/2014,6946.58,4.441
8/12/2014,6968.46,4.4395
8/13/2014,6994.64,4.4367
8/14/2014,6982.9,4.4374
8/18/2014,7067.33,4.4319
8/19/2014,7059.41,4.4305
8/20/2014,7074.47,4.4165
8/21/2014,7090.41,4.4018
8/22/2014,7039.43,4.3999
8/25/2014,7042.4,4.3962
8/26/2014,7040.78,4.3959
8/27/2014,7048.07,4.3931
8/28/2014,7050.56,4.405
8/29/2014,7145.71,4.3992
9/1/2014,7089.51,4.3949
9/2/2014,7098.35,4.4111
9/3/2014,7127.48,4.3995
9/4/2014,7134.28,4.3977
9/5/2014,7124.85,4.4015
9/8/2014,7114.1,4.4175
9/9/2014,7110.72,4.421
9/10/2014,7121.52,4.4187
9/11/2014,7083.71,4.4167
9/12/2014,7085.57,4.4192
9/15/2014,7124.08,4.4107
9/16/2014,7110.06,4.4144
9/17/2014,7176.2,4.4233
9/18/2014,7212.81,4.408
9/19/2014,7203.72,4.4004
9/22/2014,7237.26,4.4013
9/23/2014,7205.4,4.401
9/24/2014,7181.88,4.402
9/25/2014,7200.61,4.4095
9/26/2014,7169.86,4.4188
9/29/2014,7202.9,4.4085
9/30/2014,7263.23,4.411
10/1/2014,7278.03,4.4083
10/2/2014,7228.82,4.4149
10/3/2014,7246.34,4.4135
10/6/2014,7240.15,4.4098
10/7/2014,7231.95,4.406
10/8/2014,7145.66,4.407
10/9/2014,7130.77,4.4035
10/10/2014,7010.5,4.4049
10/13/2014,6978.15,4.4021
10/14/2014,6938.67,4.413
10/15/2014,6891.58,4.428
10/16/2014,6699.83,4.4198
10/17/2014,6810.34,4.4156
10/20/2014,6835.77,4.415
10/21/2014,6928.58,4.4167
10/22/2014,6986.11,4.424
10/23/2014,7066.94,4.4221
10/24/2014,7044.76,4.4214
10/27/2014,7036.24,4.4255
10/28/2014,7028.84,4.4212
10/29/2014,6996.34,4.4218
10/30/2014,6985.47,4.42
10/31/2014,7034.9,4.4105
11/3/2014,7022.36,4.4165
11/4/2014,6994.35,4.4145
11/5/2014,6945.93,4.4195
11/6/2014,6962.37,4.4275
11/7/2014,7009.95,4.4353
11/10/2014,7001.4,4.4261
11/11/2014,6962.84,4.426
11/12/2014,6959.52,4.4309
11/13/2014,6942.25,4.4295
11/14/2014,6954.78,4.4265
11/17/2014,6967.92,4.4358
11/18/2014,6946.85,4.4353
11/19/2014,6950.63,4.445
11/20/2014,6914.63,4.4425
11/21/2014,6949.79,4.437
11/24/2014,6934.17,4.4335
11/25/2014,6977.28,4.4333
11/26/2014,6965.57,4.417
11/27/2014,6964.42,4.421
11/28/2014,6936.54,4.432
12/2/2014,6926.72,4.4278
12/3/2014,6951.71,4.4258
12/4/2014,7000.87,4.4299
12/5/2014,7023.61,4.4365
12/8/2014,7008.8,4.4408
12/9/2014,6907.8,4.438
12/10/2014,6879.17,4.4465
12/11/2014,6742.43,4.4488
12/12/2014,6676.61,4.4953
12/15/2014,6666.45,4.4824
12/16/2014,6607.74,4.4805
12/17/2014,6503.12,4.477
12/18/2014,6703.05,4.4755
12/19/2014,6823.58,4.471
12/22/2014,6924.22,4.472
12/23/2014,6899.74,4.4858
12/29/2014,7015.23,4.471
12/30/2014,7083,4.488
1/5/2015,6970.85,4.4963
1/6/2015,6913.35,4.4985
1/7/2015,7004.75,4.4976
1/8/2015,7060.77,4.487
1/9/2015,7015.87,4.4925
1/12/2015,7017.66,4.4865
1/13/2015,7050.66,4.4925
1/14/2015,7014.14,4.4987
1/15/2015,6935.99,4.504
1/16/2015,6988.12,4.5019
1/19/2015,6971.36,4.5027
1/20/2015,7016.06,4.513
1/21/2015,7011.69,4.5018
1/22/2015,7038.1,4.4928
1/23/2015,7056.81,4.4833
1/26/2015,6999.1,4.475
1/27/2015,6951.37,4.4626
1/28/2015,7007.52,4.452
1/29/2015,7011.07,4.4415
1/30/2015,7033.17,4.436
2/2/2015,7014.88,4.4097
2/3/2015,7029.27,4.4073
2/4/2015,7064.17,4.4045
2/5/2015,7055.95,4.4163
2/6/2015,7058.61,4.4145
2/9/2015,7024.53,4.429
2/10/2015,7103.56,4.4355
2/11/2015,7158.24,4.4465
2/12/2015,7188.19,4.4383
2/13/2015,7194.98,4.4445
2/16/2015,7252.12,4.4453
2/17/2015,7224.38,4.4519
2/18/2015,7311.36,4.4493
2/19/2015,7285.89,4.4457
2/20/2015,7306.44,4.4602
2/23/2015,7337.76,4.4498
2/24/2015,7319.65,4.4431
2/25/2015,7251.07,4.4248
2/26/2015,7193.56,4.4311
2/27/2015,7145.43,4.432
3/2/2015,7196.81,4.4477
3/3/2015,7189.6,4.4595
3/4/2015,7200.93,4.4515
3/5/2015,7179.96,4.4455
3/6/2015,7155.22,4.4465
3/9/2015,7104.87,4.4405
3/10/2015,7072.45,4.4466
3/11/2015,7038.19,4.4455
3/12/2015,7100.74,4.4425
3/13/2015,7035.32,4.4436
3/16/2015,7031.34,4.4387
3/17/2015,6995.44,4.4445
3/18/2015,6955.72,4.4525
3/19/2015,6977.29,4.4269
3/20/2015,6931.32,4.4374
3/23/2015,7010.78,4.41
3/24/2015,6998.46,4.4078
3/25/2015,6996.61,4.4166
3/26/2015,7009.13,4.4296
3/27/2015,6999.38,4.4227
3/30/2015,7066.93,4.4025
3/31/2015,7076.33,4.413
4/1/2015,7074.71,4.4175
4/2/2015,7101.95,4.4175
4/3/2015,6972.59,4.4125
4/6/2015,6999.87,4.4175
4/7/2015,7030.55,4.4137
4/8/2015,7101.21,4.3975
4/9/2015,7207.67,4.3968
4/10/2015,7253.95,4.4105
4/14/2015,7336.35,4.4117
4/15/2015,7349.42,4.4245
4/16/2015,7427.51,4.41
4/17/2015,7552.76,4.4246
4/20/2015,7500.75,4.4377
4/21/2015,7503.56,4.4349
4/22/2015,7461.87,4.4225
4/23/2015,7533.03,4.42
4/24/2015,7561.9,4.4155
4/27/2015,7586.21,4.412
4/28/2015,7523.04,4.3798
4/29/2015,7481.96,4.4087
4/30/2015,7547.46,4.4218
5/4/2015,7601.96,4.4328
5/5/2015,7604.96,4.432
5/6/2015,7561.91,4.4435
5/7/2015,7565.18,4.439
5/8/2015,7583.88,4.4447
5/11/2015,7562.09,4.4497
5/12/2015,7557.47,4.4665
5/13/2015,7526.17,4.461
5/14/2015,7472.83,4.4509
5/15/2015,7449.65,4.4345
5/18/2015,7483.25,4.4516
5/19/2015,7518.72,4.4456
5/20/2015,7478.09,4.4465
5/21/2015,7464.07,4.447
5/22/2015,7461.68,4.4566
5/25/2015,7451.82,4.4536
5/26/2015,7443.27,4.4579
5/27/2015,7422.91,4.4437
5/28/2015,7423.96,4.4439
5/29/2015,7507.29,4.4425
6/2/2015,7543.51,4.4409
6/3/2015,7538.74,4.4237
6/4/2015,7480.67,4.436
6/5/2015,7441.02,4.4575
6/8/2015,7398.58,4.4716
6/9/2015,7395.53,4.477
6/10/2015,7397.03,4.4675
6/11/2015,7355.95,4.4639
6/12/2015,7368.6,4.4785
6/15/2015,7302.06,4.4895
6/16/2015,7236.53,4.48
6/17/2015,7275.48,4.4865
6/18/2015,7279.7,4.4887
6/19/2015,7285.41,4.4957
6/22/2015,7293.87,4.4887
6/23/2015,7227.56,4.475
6/24/2015,7250.06,4.4727
6/25/2015,7261.02,4.4498
6/26/2015,7320.83,4.4648
6/29/2015,7264.7,4.5025
6/30/2015,7298.33,4.4749
7/1/2015,7381.94,4.4775
7/2/2015,7323.74,4.4785
7/3/2015,7264.85,4.4635
7/6/2015,7227.43,4.4866
7/7/2015,7216.85,4.4832
7/8/2015,7182.84,4.4855
7/9/2015,7179.54,4.4717
7/10/2015,7290.98,4.442
7/13/2015,7385.81,4.4215
7/14/2015,7394.63,4.4131
7/15/2015,7463.56,4.4329
7/16/2015,7529.25,4.416
7/17/2015,7593.32,4.4188
7/20/2015,7608.02,4.4116
7/21/2015,7561.26,4.417
7/22/2015,7533.05,4.4225
7/23/2015,7531.68,4.422
7/24/2015,7536.99,4.4258
7/27/2015,7525.91,4.417
7/28/2015,7554.78,4.4155
7/29/2015,7556.44,4.415
7/30/2015,7606.54,4.403
7/31/2015,7603.24,4.4085
8/3/2015,7543.31,4.4099
8/4/2015,7599.81,4.4118
8/5/2015,7595.48,4.4082
8/6/2015,7592.31,4.4121
8/7/2015,7601.51,4.4101
8/10/2015,7638.89,4.4115
8/11/2015,7597.41,4.4127
8/12/2015,7477.54,4.4085
8/13/2015,7506.67,4.4113
8/14/2015,7495.59,4.4269
8/17/2015,7394.18,4.4288
8/18/2015,7395.33,4.4281
8/19/2015,7415.28,4.4315
8/20/2015,7374.44,4.424
8/21/2015,7299.95,4.4375
8/24/2015,6838.37,4.4288
8/25/2015,7044.14,4.436
8/26/2015,6996.31,4.443
8/27/2015,7082.62,4.438
8/28/2015,7019.45,4.427
8/31/2015,6997.79,4.4313
9/1/2015,6966.38,4.4385
9/2/2015,7009.14,4.4368
9/3/2015,7083.53,4.4218
9/4/2015,7078,4.4275
9/7/2015,7062.42,4.4278
9/8/2015,7105.91,4.4253
9/9/2015,7200.18,4.4197
9/10/2015,7163.6,4.4115
9/11/2015,7120.36,4.4189
9/14/2015,7156.55,4.4159
9/15/2015,7107.93,4.4173
9/16/2015,7123.25,4.4197
9/17/2015,7138.08,4.4211
9/18/2015,7113.4,4.4226
9/21/2015,7212.92,4.4188
9/22/2015,7113.97,4.4229
9/23/2015,7150.24,4.4208
9/24/2015,7121.06,4.4202
9/25/2015,7190.37,4.41
9/28/2015,7059.17,4.4167
9/29/2015,7041.2,4.4176
9/30/2015,6981.62,4.4189
10/1/2015,7004.48,4.4145
10/2/2015,7050.65,4.4195
10/5/2015,7054.21,4.4139
10/6/2015,6985.78,4.4172
10/7/2015,6998.89,4.4158
10/8/2015,7046.93,4.4153
10/9/2015,7123.47,4.415
10/12/2015,7138.65,4.4124
10/13/2015,7097.27,4.4137
10/14/2015,7105.97,4.4164
10/15/2015,7087.97,4.42
10/16/2015,7093.47,4.4155
10/19/2015,7087.49,4.423
10/20/2015,7025.18,4.4278
10/21/2015,7041.07,4.4302
10/22/2015,7045.23,4.4257
10/23/2015,7124.3,4.4357
10/26/2015,7128.42,4.438
10/27/2015,7068.63,4.4418
10/28/2015,7096.87,4.4345
10/29/2015,7153.99,4.44
10/30/2015,7205.3,4.436
11/2/2015,7237.71,4.4314
11/3/2015,7345.21,4.4344
11/4/2015,7349.82,4.447
11/5/2015,7286.77,4.4569
11/6/2015,7319.65,4.4588
11/9/2015,7290.21,4.4603
11/10/2015,7290.08,4.443
11/11/2015,7285.34,4.4375
11/12/2015,7303.71,4.44
11/13/2015,7289.14,4.4395
11/16/2015,7163.15,4.4381
11/17/2015,7189.94,4.44
11/18/2015,7174.47,4.4446
11/19/2015,7203.13,4.4362
11/20/2015,7230.76,4.4499
11/23/2015,7286.18,4.4475
11/24/2015,7254.25,4.4505
11/25/2015,7148.24,4.4453
11/26/2015,7152.15,4.4428
11/27/2015,7018.11,4.4506
12/2/2015,6990.39,4.4633
12/3/2015,7020.61,4.4669
12/4/2015,7019.25,4.4838
12/7/2015,7098.52,4.4804
12/8/2015,7070.06,4.4862
12/9/2015,7035.95,4.4957
12/10/2015,7026.77,4.5178
12/11/2015,6943.7,4.5223
12/14/2015,6881.48,4.5054
12/15/2015,6861.73,4.495
12/16/2015,6794.75,4.5179
12/17/2015,6800.81,4.515
12/18/2015,6801.09,4.5113
12/21/2015,6900.95,4.513
12/22/2015,6951.53,4.521
12/23/2015,6987.23,4.5258
12/28/2015,7001.12,4.527
12/29/2015,6980.69,4.54
12/30/2015,7004.32,4.5291
